QuoteID,Quote,SupportingText,Audience,TopicCategory,Topic,Theme,SourceType,InspiredBy,Author,AttributionNote,OriginalTheme,SourceURL,Occasion,IllustrationTags,SourceLibrary,SourceFile,DuplicateOf,CandidateQuote,WordCount,QualityStatus,ReviewFlags
WEMP263,Listen beyond the women who already have microphones.,Keep the attention on justice and equality in ordinary moments.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Hood Feminism,Mikki Kendall,,Intersectional Feminism,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Listen beyond the women who already have microphones.,8,approved,gender_coded
WEMP264,Beauty standards become less powerful when they stop being treated as moral standards.,This is worth reading with love in mind.,Women,Relationships,Love,Self-Worth,inspired_by,The Body Is Not an Apology,Sonya Renee Taylor,,Body Respect & Self-Love,,,"couple,love",women,data/library/women_empowerment_part_03.csv,,Beauty standards become less powerful when they stop being treated as moral standards.,13,approved,
WEMP265,You can be grateful for an opportunity and still demand better from the institution that gave it.,A useful way to read this keeps goals in mind.,Women,Mindset,Goals,Dreams,inspired_by,More Than Enough,Elaine Welteroth,,Worth & Ambition,,,"planning,desk,journey",women,data/library/women_empowerment_part_03.csv,,You can be grateful for an opportunity and still demand better from the institution that gave it.,17,approved,
WEMP266,"Confidence is built by doing, adjusting, and doing again.",The simplest thread to follow points toward self-belief.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,The Confidence Code,Katty Kay & Claire Shipman,,Confidence & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_03.csv,,"Confidence is built by doing, adjusting, and doing again.",9,approved,
WEMP267,Credit your team without erasing your own role in the result.,"In practice, the message keeps returning to career.",Women,Business,Career,Discipline & Action,inspired_by,How Women Rise,Sally Helgesen & Marshall Goldsmith,,Career Growth & Habits,,,"work,office,learning",women,data/library/women_empowerment_part_03.csv,,Credit your team without erasing your own role in the result.,11,approved,
WEMP268,Your gifts cannot serve anyone while they remain hidden behind endless preparation.,Think of this as a note about purpose and meaning.,Women,Mindset,Purpose & Meaning,Dreams,inspired_by,Playing Big,Tara Mohr,,Calling & Inner Critic,,,"journey,work,reading",women,data/library/women_empowerment_part_03.csv,,Your gifts cannot serve anyone while they remain hidden behind endless preparation.,12,approved,
WEMP269,"Learn which behaviours are rewarded, then decide deliberately which ones serve your values.",The everyday takeaway comes back to career.,Women,Business,Career,Growth,inspired_by,Nice Girls Don't Get the Corner Office,Lois P. Frankel,,Workplace Power,,,"work,office,learning",women,data/library/women_empowerment_part_03.csv,,"Learn which behaviours are rewarded, then decide deliberately which ones serve your values.",13,approved,
WEMP270,Financial independence changes the quality of every professional choice.,A practical way to carry this is to remember money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Own It,Sallie Krawcheck,,"Women, Work & Financial Power",,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,Financial independence changes the quality of every professional choice.,9,approved,
WEMP271,Your money decisions can reflect your values without requiring financial perfection.,The practical side is keeping money mindset in view.,Women,Business,Money Mindset,Dreams,inspired_by,Financial Feminist,Tori Dunlap,,Money & Independence,,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,Your money decisions can reflect your values without requiring financial perfection.,11,approved,
WEMP272,"Economic power gives women more room to choose, leave, invest, create, and support.","At heart, this is about money mindset.",Women,Business,Money Mindset,Dreams,inspired_by,We Should All Be Millionaires,Rachel Rodgers,,Wealth & Economic Power,,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,"Economic power gives women more room to choose, leave, invest, create, and support.",13,approved,gender_coded
WEMP273,Money becomes less frightening when you replace avoidance with a sequence of manageable steps.,The most useful thread here points back to money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Get Good with Money,Tiffany Aliche,,Financial Security & Systems,,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,Money becomes less frightening when you replace avoidance with a sequence of manageable steps.,14,approved,
WEMP274,Surround yourself with people who normalize women earning well.,The message gets clearer when you name authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Secrets of Six-Figure Women,Barbara Huson,,Earning & Self-Worth,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Surround yourself with people who normalize women earning well.,9,approved,gender_coded
WEMP275,"Success should expand your life, not turn you into a prisoner of obligation.",Read it as a reminder to notice courage.,Women,Mindset,Courage,Courage,inspired_by,Year of Yes,Shonda Rhimes,,Courage & Visibility,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_03.csv,,"Success should expand your life, not turn you into a prisoner of obligation.",13,approved,
WEMP276,Make the thing badly enough to discover how you want to make it better.,The thread running through this points back to growth.,Women,Mindset,Growth,Growth,inspired_by,Big Magic,Elizabeth Gilbert,,Creativity & Permission,,,"growth,journey,reading",women,data/library/women_empowerment_part_03.csv,,Make the thing badly enough to discover how you want to make it better.,14,approved,
WEMP277,Your excuses deserve less loyalty than your goals.,A useful takeaway is to keep self-belief in sight.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,You Are a Badass,Jen Sincero,,Self-Belief & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_03.csv,,Your excuses deserve less loyalty than your goals.,8,approved,
WEMP278,The first move matters because momentum needs somewhere to start.,The most useful thread here points back to courage.,Women,Mindset,Courage,Courage,inspired_by,The 5 Second Rule,Mel Robbins,,Action & Courage,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_03.csv,,The first move matters because momentum needs somewhere to start.,10,approved,
WEMP279,Acceptance of reality gives you more power than constant resistance to someone else's behaviour.,The practical point here keeps the focus on peace.,Women,Mindset,Peace,Peace & Letting Go,inspired_by,The Let Them Theory,Mel Robbins & Sawyer Robbins,,Detachment & Boundaries,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_03.csv,,Acceptance of reality gives you more power than constant resistance to someone else's behaviour.,14,approved,
WEMP280,Name the fear so it does not get to run the room anonymously.,This is a quiet reminder to notice courage.,Women,Mindset,Courage,Courage,inspired_by,Daring Greatly,Brené Brown,,Vulnerability & Courage,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_03.csv,,Name the fear so it does not get to run the room anonymously.,13,approved,
WEMP281,Leadership requires the courage to hear truths that flatter neither you nor the organization.,"In everyday life, this keeps the focus on leadership.",Women,Business,Leadership,Discipline & Action,inspired_by,Dare to Lead,Brené Brown,,Brave Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_03.csv,,Leadership requires the courage to hear truths that flatter neither you nor the organization.,14,approved,
WEMP282,Stop using productivity as proof that you deserve to feel good about yourself.,"In practice, the message keeps returning to authenticity and identity.",Women,Mindset,Authenticity & Identity,Discipline & Action,inspired_by,The Gifts of Imperfection,Brené Brown,,Authenticity & Worthiness,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Stop using productivity as proof that you deserve to feel good about yourself.,13,approved,
WEMP283,Belong to yourself strongly enough that disagreement does not erase you.,A useful place to start is by noticing authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Braving the Wilderness,Brené Brown,,Belonging & Conviction,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Belong to yourself strongly enough that disagreement does not erase you.,11,approved,
WEMP284,Peace often begins when your yes becomes trustworthy because your no is allowed to exist.,This offers a practical lens for thinking about peace.,Women,Mindset,Peace,Peace & Letting Go,inspired_by,"Set Boundaries, Find Peace",Nedra Glover Tawwab,,Boundaries & Peace,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_03.csv,,Peace often begins when your yes becomes trustworthy because your no is allowed to exist.,15,approved,
WEMP285,You may be both the obstacle and the person capable of removing it.,A useful reading keeps mental health in view.,Women,Wellness,Mental Health,Growth,inspired_by,The Mountain Is You,Brianna Wiest,,Healing & Self-Sabotage,,,"peace,rest,reflection",women,data/library/women_empowerment_part_03.csv,,You may be both the obstacle and the person capable of removing it.,13,approved,
WEMP286,Stop saving kindness for the version of you who finally gets everything right.,The clearest thread here points toward rest and recovery.,Women,Wellness,Rest & Recovery,Peace & Letting Go,inspired_by,Buy Yourself the F*cking Lilies,Tara Schuster,,Self-Care & Self-Respect,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_03.csv,,Stop saving kindness for the version of you who finally gets everything right.,13,approved,
WEMP287,Use your voice after victory and after loss; both reveal leadership.,The useful part is keeping friendship close to daily choices.,Women,Relationships,Friendship,Self-Worth,inspired_by,Wolfpack,Abby Wambach,,Teamwork & Women's Leadership,,,"friends,group,laughter",women,data/library/women_empowerment_part_03.csv,,Use your voice after victory and after loss; both reveal leadership.,11,approved,
